,Wilderness_Area4,Wilderness_Area1,Subalpine_Climate,Alpine_Climate,binned_elevation,Wilderness_Area3,Road-Fire,Montane_Climate,Lower_Montane_Climate,Horizontal_Distance_To_Roadways_x_Horizontal_Distance_To_Fire_Points,Elevation_x_Horizontal_Distance_To_Roadways,Sqr_Horizontal_Distance_To_Roadways,Road-Hydro,Road+Fire+Hydro,Road+Fire,Horizontal_Distance_To_Roadways,Hillshade_9am_x_Hillshade_Noon,Elevation_x_Hillshade_Noon,Elevation_x_Hillshade_9am,Ele-hydro,Ele+road,Ele+hydro,Ele+fire,Ele+Road+Fire+Hydro,sqr_Horizontal_Distance_To_firepoints,sqr_Distance_To_Hydrology,Road+Hydro,Igneus_and_Metamorphic_Soil,Horizontal_Distance_To_Roadways_x_Hillshade_9am,Horizontal_Distance_To_Hydrology_x_Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Glacial_Soil,Ele-road,Ele-fire
5938,1,0,0,0,48,0,260,1,0,836876,1912746,28.178005607210743,644,1998,1848,794,40112,443256,525162,2259,3203,2559,3463,4407,32.46536616149585,12.30702509692623,944,1,173092,13500,1054,0,1615,1355
5939,1,0,0,0,47,0,237,1,0,857380,1934810,28.548204847240395,755,1927,1867,815,43660,439190,560264,2314,3189,2434,3426,4301,32.43454948045371,7.745966692414834,875,1,192340,4080,1052,0,1559,1322
5940,1,0,0,0,48,0,349,1,0,905606,1918267,28.160255680657446,523,2205,1935,793,26250,507990,302375,2149,3212,2689,3561,4624,33.793490497431605,17.687063730426697,1063,1,99125,59130,1142,0,1626,1277
5941,1,0,0,0,49,0,478,1,0,883779,1797529,27.03701166919155,381,2290,1940,731,37275,523767,430325,2109,3190,2809,3668,4749,34.77067730142742,18.732104024653903,1081,1,127925,61250,1209,0,1728,1250
5942,1,0,0,0,47,0,787,0,1,1132248,1760616,27.2213151776324,699,2311,2269,741,46031,453816,572616,2334,3117,2418,3904,4687,39.08964057138413,6.653712290320142,783,1,178581,2856,1528,0,1635,848
5943,1,0,0,0,47,0,807,1,0,1202580,1809225,27.65863337187866,765,2337,2337,765,49560,558140,496650,2365,3130,2365,3937,4702,39.64845520319802,0.0,765,1,160650,0,1572,0,1600,793
5944,1,0,0,0,48,0,448,1,0,1201985,2162320,29.916550603303182,436,2697,2238,895,44312,560512,461456,1957,3311,2875,3759,5113,36.64696440361739,21.55487745196087,1354,1,170945,83079,1343,0,1521,1073
5945,1,0,0,0,46,0,537,0,1,247698,684288,17.233687939614086,63,1365,1131,297,52416,479232,580608,2070,2601,2538,3138,3669,28.879058156387302,15.583967466582514,531,1,74844,16380,834,0,2007,1470
5946,0,1,0,1,67,0,298,0,0,16804203,14304615,65.19969325081216,4039,8416,8204,4251,52899,777315,770585,3153,7616,3577,7318,11781,62.8728876384726,14.56151545997796,4463,1,973479,29044,3953,0,886,588
5947,1,0,0,0,47,0,31,0,1,1141452,2547400,32.92415526630866,844,2377,2137,1084,56635,566350,552250,2110,3434,2590,3403,4727,32.449961479175904,15.75217489050406,1324,1,254740,30720,1053,0,1266,1297
5948,1,0,0,0,46,0,992,0,0,650793,3369405,37.986839826445156,1443,1894,1894,1443,39201,511365,417965,2335,3778,2335,2786,4229,21.236760581595302,0.0,1443,0,258297,0,451,0,892,1884
5949,1,0,0,0,47,0,992,1,0,389193,3091563,35.958309192730404,1198,1689,1594,1293,40869,571449,408861,2296,3684,2486,2692,4080,17.349351572897472,10.012227554748348,1388,1,221103,19665,301,0,1098,2090
5950,1,0,0,0,48,0,991,1,0,255036,2893215,34.68429039204925,1053,1565,1415,1203,42211,531505,459355,2255,3608,2555,2617,3970,14.560219778561036,12.345470001201512,1353,1,229773,25200,212,0,1202,2193
5951,1,0,0,0,48,0,989,1,0,102980,2615692,32.92415526630866,850,1413,1179,1084,39843,562229,412623,2179,3497,2647,2508,3826,9.746794344808963,15.300479647433411,1318,1,185364,47268,95,0,1329,2318
5952,1,0,0,0,49,0,633,0,1,148330,2013050,28.548204847240395,662,1150,997,815,56169,585390,585390,2317,3285,2623,2652,3620,13.490737563232042,12.663046086100817,968,1,193155,19737,182,0,1655,2288
5953,1,0,0,0,46,0,82,0,1,248319,1076355,21.42428528562855,459,1000,1000,459,52800,515900,562800,2345,2804,2345,2886,3345,23.259406699226016,0.0,459,1,110160,0,541,0,1886,1804
5954,1,0,0,0,50,0,1631,0,1,267150,378000,12.24744871391589,42,2123,1931,150,49268,549360,569520,2328,2670,2712,4301,4643,42.20189569201838,13.98329739283976,342,1,33900,24000,1781,0,2370,739
5955,1,0,0,0,50,0,1350,0,1,450679,696655,16.64331697709324,235,1946,1904,277,53808,593540,573420,2473,2792,2557,4142,4461,40.33608806019741,6.488991180673202,319,1,63156,5964,1627,0,2238,888
5956,1,0,0,0,47,0,638,1,0,856680,1582020,25.69046515733026,600,2018,1958,660,34475,419475,472209,2337,3057,2457,3695,4415,36.02776706930364,7.83531632499182,720,1,130020,6180,1298,0,1737,1099
5957,1,0,0,0,47,0,605,0,0,836826,1575824,25.709920264364882,661,1927,1927,661,40170,464880,491104,2384,3045,2384,3650,4311,35.58089374931439,0.0,661,0,136166,0,1266,0,1723,1118
5958,1,0,0,0,47,0,299,1,0,843480,1871276,27.94637722496424,714,1928,1861,781,49140,503160,560664,2329,3177,2463,3476,4324,32.863353450309965,8.397588990243326,848,1,182754,6901,1080,0,1615,1316
5959,1,0,0,0,47,0,298,1,0,844560,1869762,27.964262908219126,740,1904,1862,782,50787,499719,581013,2349,3173,2433,3471,4295,32.863353450309965,6.73127350780198,824,1,190026,3738,1080,0,1609,1311
5960,1,0,0,0,47,0,297,1,0,849370,1867515,28.0178514522438,755,1897,1867,785,49200,475800,585234,2349,3164,2409,3461,4276,32.89376840679705,5.514871952411144,815,1,193110,2160,1082,0,1594,1297
5961,1,0,0,0,47,0,293,1,0,863078,1869076,28.178005607210743,794,1881,1881,794,43811,454322,534358,2354,3148,2354,3441,4235,32.96968304366907,0.0,794,1,180238,0,1087,0,1560,1267
5962,1,0,0,0,49,0,533,1,0,866970,1732536,26.49528259898354,379,2260,1937,702,41140,542960,461516,2145,3170,2791,3703,4728,35.14256678161116,18.021779711427715,1025,1,131274,55233,1235,0,1766,1233
5963,1,0,0,0,49,0,627,0,1,870958,1661396,25.903667693977237,394,2246,1969,671,54731,591764,567004,2199,3147,2753,3774,4722,36.02776706930364,16.738160657857883,948,1,153659,39611,1298,0,1805,1178
5964,1,0,0,0,49,0,689,0,1,892350,1634653,25.709920264364882,391,2281,2011,661,54044,566317,583628,2203,3134,2743,3823,4754,36.742346141747674,16.516722619558088,931,1,155996,33480,1350,0,1812,1123
5965,1,0,0,0,47,0,825,0,1,1071954,1679184,26.49528259898354,617,2314,2229,702,48462,471224,588432,2307,3094,2477,3919,4706,39.07684736515984,9.494144610579708,787,1,172692,5780,1527,0,1690,865
5966,1,0,0,0,47,0,836,0,1,1104437,1695514,26.70205984563738,653,2322,2262,713,48068,468466,580232,2318,3091,2438,3927,4700,39.35733730830886,7.880145860644973,773,1,173972,4320,1549,0,1665,829
5967,1,0,0,0,47,0,829,1,0,1156446,1744632,27.16615541441225,738,2305,2305,738,50760,555540,510624,2364,3102,2364,3931,4669,39.585350825778974,0.0,738,1,159408,0,1567,0,1626,797
5968,1,0,0,0,47,0,604,1,0,1382592,2186976,30.199337741083,617,2723,2428,912,46530,563530,474804,2103,3310,2693,3914,5121,38.93584466786357,17.317668738766237,1207,1,180576,52215,1516,0,1486,882
5969,1,0,0,0,48,0,466,1,0,1270512,2216970,30.298514815086232,481,2739,2302,918,44128,540960,475755,1978,3333,2852,3799,5154,37.20215047547655,21.041154106377075,1355,1,180846,72105,1384,0,1497,1031
5970,1,0,0,0,48,0,494,0,1,860591,1721182,26.70205984563738,89,2544,1920,713,51282,557634,535908,1790,3127,3038,3621,4958,34.741905532080416,25.120517724568764,1337,1,158286,90480,1207,0,1701,1207
5971,1,0,0,0,48,0,534,0,1,494215,1164000,22.02271554554524,68,1921,1504,485,54934,544800,580800,1983,2885,2817,3419,4321,31.921779399024736,20.742746885678333,902,1,117370,46704,1019,0,1915,1381
5972,1,0,0,0,46,0,576,0,1,262800,693600,17.320508075688775,66,1410,1176,300,51106,467024,584936,2078,2612,2546,3188,3722,29.597297173897484,15.550568514571738,534,1,75900,13806,876,0,2012,1436
5973,0,1,0,1,67,0,299,0,0,16214520,14058156,64.64518543557594,3997,8241,8059,4179,48319,770356,709804,3182,7543,3546,7244,11605,62.289646009589745,13.901758655477392,4361,1,881769,28392,3880,0,815,516
5974,0,1,1,0,63,0,1082,0,0,2140919,3213926,31.921779399024736,829,3310,3120,1019,56635,741190,760114,2964,4173,3344,5255,6464,45.83666654546336,14.007737751789053,1209,1,245579,22420,2101,0,2135,1053
5975,0,0,1,0,59,1,1705,0,0,219000,5407475,42.720018726587654,1717,2053,1945,1825,50380,651860,678527,2855,4788,3071,3083,5016,10.954451150103322,10.435690064413366,1933,1,417925,13284,120,0,1138,2843
5976,0,0,1,0,60,1,2391,0,0,2213152,9383392,55.71355310873648,2593,4328,3817,3104,48351,686221,643899,2512,6127,3534,3736,7351,26.70205984563738,22.798151500710016,3615,1,661152,77161,713,0,81,2310
5977,1,0,0,0,46,0,32,0,1,1005753,2392612,31.921779399024736,791,2234,2006,1019,54225,528300,565868,2120,3367,2576,3335,4582,31.416556144810016,15.220284956002983,1247,1,245579,25536,987,0,1329,1361
5978,1,0,0,0,46,0,173,0,1,1155680,2698140,34.132096331752024,1015,2307,2157,1165,54145,511836,567420,2166,3481,2466,3308,4623,31.496031496047245,12.360324274125283,1315,1,285425,15000,992,0,1151,1324
5979,1,0,0,0,46,0,708,1,0,1032460,3304730,37.815340802378074,1340,2242,2152,1430,33972,526908,344339,2221,3741,2401,3033,4553,26.870057685088806,9.740037464252968,1520,1,213070,19440,722,0,881,1589
5980,1,0,0,0,47,0,990,1,0,494575,3204575,36.810324638611924,1313,1762,1720,1355,37510,572330,366575,2323,3720,2407,2730,4127,19.1049731745428,6.5135556243263055,1397,1,210025,9324,365,0,1010,2000
5981,1,0,0,0,48,0,979,1,0,117396,2629453,32.96968304366907,875,1407,1195,1087,39240,527342,435420,2207,3506,2631,2527,3826,10.392304845413264,14.560300768783835,1299,1,195660,37524,108,0,1332,2311
5982,1,0,0,0,49,0,800,0,1,98064,2232772,30.133038346638727,738,1186,1016,908,49949,617209,489341,2289,3367,2629,2567,3645,10.392304845413264,13.047531130373535,1078,1,180692,31960,108,0,1551,2351
5983,1,0,0,0,49,0,687,0,1,137538,2094483,29.13760456866693,715,1145,1011,849,52890,606882,530405,2333,3316,2601,2629,3612,12.727922061357855,11.622136368289254,983,1,182535,22512,162,0,1618,2305
5984,1,0,0,0,48,0,453,0,0,202210,1784850,27.018512172212592,635,1102,1007,730,53250,520785,611250,2350,3175,2540,2722,3547,16.64331697709324,9.886585106410566,825,1,182500,7695,277,0,1715,2168
5985,1,0,0,0,47,0,19,0,1,254430,1163745,22.24859546128699,495,1009,1009,495,49434,503114,543081,2351,2846,2351,2865,3360,22.67156809750927,0.0,495,1,114345,0,514,0,1856,1837
5986,1,0,0,0,50,0,1737,0,1,289170,388008,12.36931687685298,171,2367,2043,153,49608,593424,537632,2212,2689,2860,4426,4903,43.474130238568314,18.119223478368507,477,1,32436,51840,1890,0,2383,646
5987,1,0,0,0,50,0,1400,0,1,422025,640560,15.968719422671311,225,1940,1910,255,53820,587808,577760,2482,2767,2542,4167,4452,40.681691213615984,5.477225575051661,285,1,58650,4140,1655,0,2257,857
5988,1,0,0,0,50,0,1298,0,1,525528,811620,18.0,294,1976,1946,324,49796,591180,528555,2475,2829,2535,4127,4481,40.27406113120453,5.501408174353464,354,1,68364,4920,1622,0,2181,883
5989,1,0,0,0,48,0,502,0,1,813095,1676195,26.1725046566048,475,2082,1872,685,38472,560363,411096,2237,3132,2657,3634,4529,34.45286635390443,15.181851383554056,895,1,115080,42210,1187,0,1762,1260
5990,1,0,0,0,47,0,354,1,0,846640,1798920,27.568097504180443,760,1874,1874,760,46487,480501,542043,2367,3127,2367,3481,4241,33.37663853655727,0.0,760,1,174040,0,1114,0,1607,1253
5991,1,0,0,0,47,0,351,1,0,853740,1806165,27.65863337187866,765,1881,1881,765,40950,460395,495810,2361,3126,2361,3477,4242,33.406586176980134,0.0,765,1,160650,0,1116,0,1596,1245
5992,1,0,0,0,49,0,724,0,1,858981,1563510,25.15949125081825,393,2230,1990,633,54340,610090,543400,2230,3103,2710,3827,4700,36.837480912787726,15.578349751943568,873,1,139260,38400,1357,0,1837,1113
5993,1,0,0,0,47,0,826,1,0,1092807,1682937,26.664583251946766,711,2248,2248,711,47443,537309,494703,2367,3078,2367,3904,4615,39.20459156782532,0.0,711,1,148599,0,1537,0,1656,830
5994,1,0,0,0,48,0,495,1,0,1149844,2068525,29.206163733020468,350,2704,2201,853,44880,533500,494700,1922,3278,2928,3773,5129,36.71511950137164,22.571666469015753,1356,1,174012,76959,1348,0,1572,1077
5995,1,0,0,0,47,0,579,0,1,416746,991914,20.445048300260872,68,1765,1415,418,53676,505449,597996,2023,2791,2723,3370,4138,31.575306807693888,18.942147738489204,768,1,105336,24150,997,0,1955,1376
5996,1,0,0,0,47,0,587,0,1,381030,920790,19.748417658131498,67,1690,1367,390,52920,495810,594972,2038,2751,2684,3338,4051,31.25699921617557,18.162481498374515,713,1,98280,20672,977,0,1971,1384
5997,0,1,0,1,67,0,405,0,0,17218864,14709232,66.007575322837,4139,8527,8309,4357,49896,779856,729216,3158,7733,3594,7328,11903,62.864934582006846,14.764900729971618,4575,1,941112,33136,3952,0,981,576
5998,0,1,1,0,61,0,1192,0,0,7010580,6489552,46.021733996015406,2076,5470,5428,2118,37515,628120,560712,3022,5182,3106,6374,8534,57.532599454570104,6.73127350780198,2160,0,387594,6594,3310,1,946,246
5999,0,0,1,0,57,1,2249,0,0,581022,7153523,49.82971001320397,2453,2747,2717,2483,47897,653987,607891,2851,5364,2911,3115,5628,15.297058540778355,5.501408174353464,2513,0,523913,4590,234,1,398,2647
6000,1,0,0,0,46,0,35,0,1,988724,2377188,31.811947441173732,811,2190,1989,1012,50032,497988,554364,2148,3361,2550,3326,4539,31.25699921617557,14.329730615185033,1213,1,238832,20904,977,0,1337,1372
6001,1,0,0,0,47,0,989,1,0,664632,3411488,38.05259518088089,1418,1937,1907,1448,33908,461776,407588,2326,3804,2386,2815,4293,21.42428528562855,5.623413251903491,1478,1,250504,4710,459,0,908,1897
6002,1,0,0,0,48,0,984,1,0,361665,3046869,35.62302626111375,1202,1621,1554,1269,42066,590646,410571,2334,3670,2468,2686,4022,16.881943016134134,8.416522024785497,1336,1,216999,14137,285,0,1132,2116
6003,1,0,0,0,48,0,975,0,1,201250,2792200,33.91164991562634,1000,1475,1325,1150,40683,517164,463748,2278,3578,2578,2603,3903,13.228756555322953,12.312788037888811,1300,1,219650,24000,175,0,1278,2253
6004,1,0,0,0,48,0,970,0,1,168000,2718240,33.46640106136302,950,1440,1270,1120,38709,502389,453849,2257,3547,2597,2577,3867,12.24744871391589,13.042463317936507,1290,1,209440,26520,150,0,1307,2277
6005,1,0,0,0,47,0,159,0,0,253270,1398875,24.269322199023193,589,1019,1019,589,51062,501125,574750,2375,2964,2375,2805,3394,20.73644135332772,0.0,589,1,142538,0,430,0,1786,1945
6006,1,0,0,0,49,0,1649,0,1,114972,167098,8.18535277187245,239,2089,1783,67,48816,563644,538704,2188,2561,2800,4210,4583,41.42463035441596,17.613088572002617,373,1,14472,44982,1716,0,2427,778
6007,1,0,0,0,50,0,1760,0,1,225600,303720,10.954451150103322,177,2297,2000,120,53352,577068,592254,2234,2651,2828,4411,4828,43.3589667773576,17.345137217244712,417,1,28080,37125,1880,0,2411,651
6008,1,0,0,0,50,0,1753,0,1,175560,239970,9.746794344808963,163,2201,1943,95,52851,598662,563298,2268,2621,2784,4374,4727,42.988370520409354,16.172779254130177,353,1,21185,38958,1848,0,2431,678
6009,1,0,0,0,50,0,1482,0,1,359128,533604,14.560219778561036,145,1973,1906,212,52441,576393,576393,2450,2729,2584,4211,4490,41.15823125451335,8.19672545160342,279,1,48548,8911,1694,0,2305,823
6010,1,0,0,0,47,0,418,1,0,823080,1724136,26.870057685088806,722,1862,1862,722,45162,460884,558792,2388,3110,2388,3528,4250,33.76388603226827,0.0,722,1,168948,0,1140,0,1666,1248
6011,1,0,0,0,47,0,416,1,0,829092,1727154,26.94438717061496,726,1868,1868,726,43382,473421,518622,2379,3105,2379,3521,4247,33.793490497431605,0.0,726,1,158268,0,1142,0,1653,1237
6012,1,0,0,0,47,0,414,1,0,835120,1734480,27.018512172212592,700,1904,1874,730,39179,458568,482328,2346,3106,2406,3520,4280,33.823069050575526,5.483301264452448,760,1,148190,3630,1144,0,1646,1232
6013,1,0,0,0,47,0,396,1,0,895885,1828682,27.730849247724095,661,2042,1934,769,36064,532672,382858,2270,3147,2486,3543,4420,34.132096331752024,10.715687343984417,877,1,123809,21708,1165,0,1609,1213
6014,1,0,0,0,49,0,758,0,1,828555,1496255,24.63736998950984,395,2184,1972,607,55632,601460,562020,2253,3072,2677,3830,4649,36.945906403822335,14.637435620327073,819,1,138396,31376,1365,0,1858,1100
6015,1,0,0,0,47,0,822,1,0,1032295,1625505,26.1725046566048,685,2192,2192,685,44522,536298,467481,2373,3058,2373,3880,4565,38.82009788756334,0.0,685,1,134945,0,1507,0,1688,866
6016,1,0,0,0,47,0,811,1,0,1057700,1663200,26.457513110645905,670,2241,2211,700,42020,522720,453816,2346,3076,2406,3887,4617,38.87158345115362,5.5965095842615735,730,1,133700,5040,1511,0,1676,865
6017,1,0,0,0,47,0,787,1,0,1111908,1744356,27.055498516937366,642,2341,2251,732,35997,507579,402727,2293,3115,2473,3902,4724,38.97435053981015,9.580310602724222,822,1,123708,16380,1519,0,1651,864
6018,1,0,0,0,48,0,749,1,0,1208832,1889587,28.053520278211074,607,2503,2323,787,37664,513814,422576,2221,3188,2581,3937,4904,39.191835884530846,13.687973365625968,967,1,138512,31500,1536,0,1614,865
6019,1,0,0,0,48,0,578,1,0,1363688,2215536,30.23243291566195,554,2766,2406,914,38586,528432,429048,2064,3338,2784,3916,5190,38.62641583165593,19.203691788083756,1274,1,161778,64440,1492,0,1510,932
6020,0,1,1,0,64,0,1436,0,0,6027840,5957920,42.89522117905443,1359,5597,5116,1840,31524,718836,459796,2757,5078,3719,6514,8835,57.23635208501674,22.142532598589526,2321,1,261280,104377,3276,0,1398,38
6021,0,1,0,1,66,0,1124,0,0,4787237,5615373,41.19465984809196,1391,4824,4518,1697,41961,704817,651873,3003,5006,3615,6130,8133,53.113086899558006,17.79877705424555,2003,1,334309,46818,2821,0,1612,488
6022,0,0,1,0,57,1,2355,0,0,429250,7294725,50.24937810560445,2495,2725,2695,2525,43710,678915,537354,2859,5414,2919,3059,5614,13.038404810405298,5.572104574801163,2555,0,469650,5670,170,1,364,2719
6023,1,0,0,0,48,0,34,0,1,708675,2068472,29.30870177950569,576,1967,1684,859,53352,520128,594776,2125,3267,2691,3233,4375,28.722813232690143,17.424879201536484,1142,1,212173,25753,825,0,1549,1583
6024,1,0,0,0,45,0,513,0,0,1090908,3044952,36.49657518178932,1332,2151,2151,1332,48380,468630,539496,2286,3618,2286,3105,4437,28.61817604250837,0.0,1332,0,314352,0,819,0,954,1467
6025,1,0,0,0,47,0,870,1,0,968551,3553872,38.87158345115362,1358,2305,2152,1511,38368,512736,413952,2199,3863,2505,2993,4657,25.317977802344327,12.987350689587542,1664,1,265936,27693,641,0,841,1711
6026,1,0,0,0,47,0,987,1,0,791764,3570493,38.87158345115362,1416,2130,2035,1511,32928,463148,396984,2268,3874,2458,2887,4493,22.891046284519195,9.951904129305408,1606,1,253848,15390,524,0,852,1839
6027,1,0,0,0,47,0,979,1,0,420546,3107874,36.08323710533743,1272,1655,1625,1302,41693,575267,412951,2357,3689,2417,2710,4042,17.97220075561143,5.5965095842615735,1332,1,225246,6210,323,0,1085,2064
6028,1,0,0,0,48,0,853,0,1,121148,2384857,31.25699921617557,787,1291,1101,977,46031,588281,466231,2251,3418,2631,2565,3732,11.135528725660043,13.790153968403581,1167,1,186607,35910,124,0,1464,2317
6029,1,0,0,0,48,0,276,0,0,248245,1572000,25.592967784139454,655,1034,1034,655,46728,475200,566400,2400,3055,2400,2779,3434,19.467922333931785,0.0,655,1,154580,0,379,0,1745,2021
6030,1,0,0,0,47,0,218,0,0,255408,1496140,25.019992006393608,626,1034,1034,626,43320,454100,544920,2390,3016,2390,2798,3424,20.199009876724155,0.0,626,1,142728,0,408,0,1764,1982
6031,1,0,0,0,49,0,1656,0,1,71316,104916,6.48074069840786,293,2075,1740,42,50504,589528,534572,2163,2540,2833,4196,4573,41.20679555607303,18.42511611728293,377,1,8988,53600,1698,0,2456,800
6032,1,0,0,0,50,0,1806,0,1,125491,169108,8.18535277187245,216,2223,1940,67,50794,588092,550232,2241,2591,2807,4397,4747,43.278170016764804,16.910190473258453,350,1,14606,43016,1873,0,2457,651
6033,1,0,0,0,47,0,477,1,0,810810,1658349,26.324893162176366,693,1863,1863,693,43680,466635,536032,2393,3086,2393,3563,4256,34.20526275297414,0.0,693,1,155232,0,1170,0,1700,1223
6034,1,0,0,0,47,0,463,1,0,853664,1718143,26.851443164195103,636,1990,1905,721,36096,457536,448004,2298,3104,2468,3567,4373,34.40930106817051,9.370214040084857,806,1,135548,11475,1184,0,1662,1199
6035,1,0,0,0,48,0,755,1,0,1117500,1792470,27.294688127912362,592,2398,2245,745,37195,517290,416238,2253,3151,2559,3906,4804,38.72983346207417,12.628555195271712,898,1,128885,27540,1500,0,1661,906
6036,1,0,0,0,48,0,564,1,0,1360476,2236248,30.298514815086232,527,2791,2400,918,40232,521304,457968,2045,3354,2827,3918,5227,38.49675310984031,20.04189939903847,1309,1,172584,64124,1482,0,1518,954
6037,1,0,0,0,48,0,553,1,0,987540,1835405,27.477263328068172,154,2664,2063,755,47722,520234,542113,1830,3186,3032,3739,5095,36.16628264005025,24.64273437731013,1356,1,168365,74524,1308,0,1676,1123
6038,1,0,0,0,45,0,715,0,1,184116,456873,14.177446878757825,67,1251,1117,201,51543,470511,565977,2139,2474,2407,3189,3524,30.265491900843113,11.65306661673843,335,1,50049,10184,916,0,2072,1357
6039,0,1,0,1,67,0,456,0,0,16733425,14605525,65.76473218982953,4030,8489,8194,4325,46870,736186,726055,3082,7702,3672,7246,11866,62.20128616033595,17.175564037317667,4620,1,929875,40710,3869,0,948,492
6040,0,1,0,1,67,0,446,0,0,16555896,14510048,65.55913361233506,4003,8445,8150,4298,45100,742720,692080,3081,7674,3671,7228,11821,62.0644825967316,17.460915907820823,4593,1,881090,44840,3852,0,922,476
6041,0,1,0,1,66,0,1243,0,0,5290044,5842998,41.96427051671457,1353,5173,4765,1761,42218,693462,670236,2910,5079,3726,6322,8491,54.80875842417888,20.445662592894642,2169,1,355722,58344,3004,0,1557,314
6042,0,0,1,0,57,1,2257,0,0,494058,7093788,49.57822102496216,2428,2689,2659,2458,49032,655122,623376,2856,5344,2916,3087,5575,14.177446878757825,5.478746393072713,2488,0,530928,4440,201,1,428,2685
6043,1,0,0,0,47,0,980,1,0,635996,3401010,37.76241517699841,1384,1914,1872,1426,32178,443610,412605,2343,3811,2427,2831,4299,21.118712081942874,6.653712290320142,1468,1,246698,6048,446,0,959,1939
6044,1,0,0,0,48,0,965,1,0,353184,3006432,35.32704346531139,1206,1573,1531,1248,39508,573342,399894,2367,3657,2451,2692,3982,16.822603841260722,6.488991180673202,1290,1,207168,8820,283,0,1161,2126
6045,1,0,0,0,48,0,909,0,1,173502,2622879,32.72613634390714,896,1408,1233,1071,41790,514290,487351,2274,3520,2624,2611,3857,12.727922061357855,13.241804011448092,1246,1,213129,25725,162,0,1378,2287
6046,1,0,0,0,48,0,328,0,0,249780,1665660,26.267851073127396,690,1052,1052,690,43095,470730,533494,2414,3104,2414,2776,3466,19.026297590440446,0.0,690,1,152490,0,362,0,1724,2052
6047,1,0,0,0,48,0,270,0,0,257400,1589940,25.69046515733026,660,1050,1050,660,39008,443256,510708,2409,3069,2409,2799,3459,19.748417658131498,0.0,660,1,139920,0,390,0,1749,2019
6048,1,0,0,0,50,0,1938,0,1,119880,152100,7.745966692414834,271,2389,2058,60,50369,610935,529815,2204,2595,2866,4533,4924,44.69899327725402,18.2331701097493,391,1,12540,56270,1998,0,2475,537
6049,1,0,0,0,48,0,539,1,0,793200,1592349,25.709920264364882,661,1861,1861,661,45864,472164,563706,2409,3070,2409,3609,4270,34.64101615137755,0.0,661,1,154674,0,1200,0,1748,1209
6050,1,0,0,0,49,0,643,1,0,838508,1600434,25.475478405713993,402,2188,1941,649,39375,554850,431550,2219,3115,2713,3758,4654,35.94440151122286,15.728841120111328,896,1,113575,46930,1292,0,1817,1174
6051,1,0,0,0,48,0,871,0,1,819360,1369583,23.853720883753127,484,2094,2009,569,53410,524726,589715,2322,2976,2492,3847,4501,37.94733192202055,9.383858473517451,654,1,139405,8330,1440,0,1838,967
6052,1,0,0,0,48,0,749,1,0,1062062,1742186,26.870057685088806,560,2355,2193,722,42550,554990,446405,2251,3135,2575,3884,4768,38.353617821530214,12.998520457496102,884,1,133570,29970,1471,0,1691,942
6053,1,0,0,0,46,0,713,0,1,274230,638208,16.64331697709324,76,1468,1267,277,51832,481536,571392,2103,2581,2505,3294,3772,31.464265445104548,14.186211702904327,478,1,68696,16080,990,0,2027,1314
6054,1,0,0,0,45,0,752,0,1,178980,432250,13.784048752090222,66,1256,1132,190,48039,457275,543725,2151,2465,2399,3217,3531,30.692018506445613,11.147098121756736,314,1,45410,10540,942,0,2085,1333
6055,0,1,1,0,61,0,1143,0,0,6837040,6485505,45.880278987817846,2075,5383,5353,2105,37053,637767,551499,3051,5186,3111,6329,8464,56.991227395100026,5.753771868478424,2135,0,376795,4950,3248,1,976,167
6056,0,0,1,0,59,1,1722,0,0,725200,1043700,18.708286933869708,108,2664,2422,350,52731,647094,724626,2740,3332,3224,5054,5646,45.51922670696417,15.677709056199316,592,1,85050,23958,2072,0,2632,910
6057,1,0,0,0,46,0,45,0,1,1069684,2477608,32.51153641401772,962,2164,2069,1057,54492,534432,560216,2249,3401,2439,3356,4508,31.811947441173732,10.097077230934874,1152,1,252623,11305,1012,0,1287,1332
6058,1,0,0,0,48,0,959,1,0,415692,3086898,35.81898937714463,1283,1607,1607,1283,37324,522102,413832,2406,3689,2406,2730,4013,18.0,0.0,1283,1,220676,0,324,0,1123,2082
6059,1,0,0,0,48,0,953,1,0,375900,3023489,35.397740040855716,1223,1583,1553,1253,36064,540512,388493,2383,3666,2443,2713,3996,17.320508075688775,5.5503012171862105,1283,1,201733,6030,300,0,1160,2113
6060,1,0,0,0,48,0,931,1,0,272610,2847260,34.132096331752024,1080,1484,1399,1165,40248,571896,420368,2359,3609,2529,2678,3928,15.297058540778355,9.231007614073922,1250,1,200380,17085,234,0,1279,2210
6061,1,0,0,0,49,0,808,0,1,180180,2430450,31.464265445104548,810,1352,1172,990,40492,520460,468905,2275,3445,2635,2637,3807,13.490737563232042,13.418995158121604,1170,1,189090,28440,182,0,1465,2273
6062,1,0,0,0,48,0,480,0,0,234000,1906320,27.92848008753788,780,1080,1080,780,49770,513240,579228,2444,3224,2444,2744,3524,17.320508075688775,0.0,780,1,184860,0,300,0,1664,2144
6063,1,0,0,0,49,0,668,1,0,841020,1582530,25.337718918639855,414,2180,1952,642,34615,529975,396865,2237,3107,2693,3775,4645,36.193922141707716,15.111926194470948,870,1,103362,43776,1310,0,1823,1155
